"class"	"path"	"top"	"reason"
"excluded-ignored"	"ui/controllers/__pycache__/stems.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/stems.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/video_analysis.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/video_analysis.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/worker_dispatcher.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/worker_dispatcher.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/workspace_setup.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/controllers/__pycache__/workspace_setup.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/__init__.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/__init__.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/about.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/about.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/crash_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/crash_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/gpu_recovery_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/gpu_recovery_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/model_manager_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/model_manager_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/project_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/project_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/settings_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/settings_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/setup_wizard.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/setup_wizard.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/shortcut_help_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/shortcut_help_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/startup_check_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/dialogs/__pycache__/startup_check_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/models/__pycache__/media_table_model.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/models/__pycache__/media_table_model.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/__init__.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/__init__.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/_palette.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/_palette.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/audit_tab.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/audit_tab.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/brain_v2_tab.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/brain_v2_tab.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/graph_view.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/graph_view.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/inspector_panel.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/inspector_panel.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/memory_tab.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/memory_tab.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/stats_panel.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/stats_panel.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/steer_tab.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/steer_tab.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/structure_tab.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/studio_brain/__pycache__/structure_tab.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/__init__.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/__init__.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/ai_status_dot.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/ai_status_dot.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/analysis_status_panel.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/analysis_status_panel.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/brain_v3_feedback_popup.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/brain_v3_feedback_popup.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/brain_v3_learning_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/brain_v3_learning_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/brain_v3_stats_panel.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/brain_v3_stats_panel.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/cut_list_panel.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/cut_list_panel.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/graph_cockpit_tab.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/graph_cockpit_tab.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/lock_icon_item.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/lock_icon_item.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/media_grid.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/media_grid.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/nav_bar.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/nav_bar.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/onboarding_banner.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/onboarding_banner.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/pacing_curve.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/pacing_curve.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/pacing_decision_explorer.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/pacing_decision_explorer.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/resource_monitor.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/resource_monitor.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/stem_mixer_panel.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/stem_mixer_panel.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/stem_track_widget.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/stem_track_widget.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/stem_transport.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/stem_transport.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/stem_workspace.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/stem_workspace.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/task_manager_dock.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/task_manager_dock.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/video_preview.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/video_preview.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/wheel_guard.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/wheel_guard.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/workflow_components.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/widgets/__pycache__/workflow_components.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/__init__.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/__init__.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/convert_workspace.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/convert_workspace.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/deliver_workspace.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/deliver_workspace.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/media_workspace.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/media_workspace.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/schnitt_workspace.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/schnitt_workspace.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/stems_workspace.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/stems_workspace.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/workflow_pages.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/__pycache__/workflow_pages.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/__init__.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/__init__.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/editor_view.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/editor_view.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/empty_view.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/empty_view.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/loading_view.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/loading_view.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/regenerate_dialog.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/regenerate_dialog.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/tab_audio.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/tab_audio.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/tab_pacing_anker.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/tab_pacing_anker.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/tab_rl_notes.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/tab_rl_notes.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/tab_schnitt.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/tab_schnitt.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/timeline_shell.cpython-310.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"ui/workspaces/schnitt/__pycache__/timeline_shell.cpython-313.pyc"	"ui"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/__init__.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/__init__.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/analysis.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/analysis.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/audio_analysis.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/audio_analysis.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/audio.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/audio.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/base.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/base.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/brain_v3_hashing.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/brain_v3_hashing.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/edit.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/edit.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/import_export.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/import_export.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/memory_updater.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/memory_updater.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/registry.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/registry.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/startup.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/startup.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/structure_enrichment.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/structure_enrichment.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/video.cpython-310.pyc"	"workers"	"ignored by git status --ignored"
"excluded-ignored"	"workers/__pycache__/video.cpython-313.pyc"	"workers"	"ignored by git status --ignored"
